Data,Vendedor,Produto,Valor Unitario,Quantidade Vendida,Faturamento,Lucro,Forma de Pagamento,Local da venda,Unnamed: 0
19/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,6,R$ 3.000,R$ 900,Boleto,Paraíba (PB),0
19/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 1.300,Cartão de Crédito,Paraná (PR),84
19/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Pernambuco (PE),41
19/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Piauí (PI),83
19/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 900,Cartão de Crédito,Rio de Janeiro (RJ),39
19/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Rio Grande do Norte (RN),97
19/10/2020,João Lira - 17278283926,Tablet,R$ 500,4,R$ 2.000,R$ 1.000,Cartão de Crédito,Rio Grande do Sul (RS),47
19/10/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Rondônia (RO),23
19/11/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Roraima (RR),92
19/10/2020,João Martins - 16337283762,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Santa Catarina (SC),38
19/11/2020,João Martins - 16337283762,Notebook,R$ 700,3,R$ 2.100,R$ 700,Cartão de Crédito,São Paulo (SP),81
20/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 600,Cartão de Crédito,Sergipe (SE),14
20/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Tocantins (TO),14
20/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Acre (AC),46
20/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,4,R$ 1.200,R$ 500,Cartão de Crédito,Alagoas (AL),16
20/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Amapá (AP),76
20/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Amazonas (AM),61
20/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 200,Cartão de Crédito,Bahia (BA),91
20/10/2020,João Lira - 17278283926,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Ceará (CE),4
20/10/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 1.700,Cartão de Crédito,Distrito Federal (DF),37
20/11/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Espírito Santo (ES),77
20/10/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Goiás (GO),11
20/11/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 500,Boleto,Maranhão (MA),16
20/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 600,Cartão de Crédito,Mato Grosso (MT),32
20/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 100,Cartão de Crédito,Mato Grosso do Sul (MS),55
20/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 800,Boleto,Minas Gerais (MG),2
20/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,8,R$ 2.400,R$ 1.100,Cartão de Crédito,Pará (PA),40
20/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Paraíba (PB),17
20/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,6,R$ 4.200,R$ 1.700,Cartão de Crédito,Paraná (PR),59
20/10/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Pernambuco (PE),93
20/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 900,Boleto,Piauí (PI),36
20/10/2020,João Lira - 17278283926,Notebook,R$ 700,4,R$ 2.800,R$ 1.100,Cartão de Crédito,Rio de Janeiro (RJ),17
20/10/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 600,Boleto,Rio Grande do Norte (RN),72
20/10/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 500,Cartão de Crédito,Rio Grande do Sul (RS),49
20/11/2020,João Martins - 16337283762,Notebook,R$ 700,3,R$ 2.100,R$ 500,Cartão de Crédito,Rondônia (RO),64
20/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 800,Boleto,Roraima (RR),20
20/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Santa Catarina (SC),50
20/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 1.300,Cartão de Crédito,São Paulo (SP),30
20/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Sergipe (SE),47
20/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Tocantins (TO),54
20/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 400,Boleto,Acre (AC),21
20/10/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 200,Boleto,Alagoas (AL),44
20/11/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 300,Cartão de Crédito,Amapá (AP),63
20/10/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Amazonas (AM),0
20/10/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Bahia (BA),77
20/10/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Ceará (CE),8
20/10/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 300,Boleto,Distrito Federal (DF),53
21/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 300,Boleto,Espírito Santo (ES),36
21/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,Goiás (GO),69
21/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 900,Cartão de Crédito,Maranhão (MA),93
21/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Mato Grosso (MT),92
21/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 900,Cartão de Crédito,Mato Grosso do Sul (MS),52
21/11/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 900,Cartão de Crédito,Minas Gerais (MG),44
21/10/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 500,Cartão de Crédito,Pará (PA),77
21/10/2020,João Lira - 17278283926,Tablet,R$ 500,5,R$ 2.500,R$ 1.300,Boleto,Paraíba (PB),70
21/10/2020,João Lira - 17278283926,Notebook,R$ 700,5,R$ 3.500,R$ 1.100,Boleto,Paraná (PR),78
21/11/2020,João Martins - 16337283762,Celular,R$ 300,5,R$ 1.500,R$ 300,Cartão de Crédito,Pernambuco (PE),27
21/10/2020,João Martins - 16337283762,Tablet,R$ 500,5,R$ 2.500,R$ 1.200,Cartão de Crédito,Piauí (PI),74
21/10/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 700,Cartão de Crédito,Rio de Janeiro (RJ),43
21/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 900,Cartão de Crédito,Rio Grande do Norte (RN),33
21/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 500,Cartão de Crédito,Rio Grande do Sul (RS),35
21/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Rondônia (RO),1
21/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,6,R$ 1.800,R$ 500,Cartão de Crédito,Roraima (RR),95
21/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Santa Catarina (SC),12
21/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 600,Cartão de Crédito,São Paulo (SP),31
21/10/2020,João Lira - 17278283926,Celular,R$ 300,8,R$ 2.400,R$ 1.400,Cartão de Crédito,Sergipe (SE),56
21/10/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Tocantins (TO),67
21/10/2020,João Lira - 17278283926,Notebook,R$ 700,7,R$ 4.900,R$ 1.200,Cartão de Crédito,Bahia (BA),51
21/10/2020,João Martins - 16337283762,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Ceará (CE),9
21/10/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Distrito Federal (DF),60
21/11/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 400,Cartão de Crédito,Espírito Santo (ES),20
21/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Goiás (GO),1
21/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 500,Boleto,Maranhão (MA),98
21/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 1.200,Boleto,Mato Grosso (MT),47
21/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 200,Cartão de Crédito,Mato Grosso do Sul (MS),84
21/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 500,Cartão de Crédito,Minas Gerais (MG),40
21/11/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 300,Cartão de Crédito,Pará (PA),3
21/10/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Paraíba (PB),26
21/10/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Paraná (PR),76
21/10/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 500,Boleto,Pernambuco (PE),13
21/10/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Piauí (PI),76
21/10/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Rio de Janeiro (RJ),64
21/11/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Rio Grande do Norte (RN),90
22/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 900,Cartão de Crédito,Rio Grande do Sul (RS),11
22/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,3,R$ 1.500,R$ 600,Cartão de Crédito,Rondônia (RO),49
22/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,2,R$ 1.400,R$ 400,Cartão de Crédito,Roraima (RR),21
22/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Santa Catarina (SC),97
22/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 900,Boleto,São Paulo (SP),31
22/11/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Sergipe (SE),20
22/10/2020,João Lira - 17278283926,Celular,R$ 300,4,R$ 1.200,R$ 700,Cartão de Crédito,Tocantins (TO),77
22/10/2020,João Lira - 17278283926,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Acre (AC),31
22/11/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Alagoas (AL),67
22/11/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Amapá (AP),91
22/11/2020,João Martins - 16337283762,Tablet,R$ 500,5,R$ 2.500,R$ 900,Cartão de Crédito,Amazonas (AM),16
22/10/2020,João Martins - 16337283762,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Bahia (BA),96
22/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Ceará (CE),15
22/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Distrito Federal (DF),63
22/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 700,Cartão de Crédito,Espírito Santo (ES),48
22/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Goiás (GO),15
22/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,3,R$ 1.500,R$ 600,Cartão de Crédito,Maranhão (MA),25
22/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 1.300,Boleto,Mato Grosso (MT),82
22/10/2020,João Lira - 17278283926,Celular,R$ 300,5,R$ 1.500,R$ 600,Boleto,Mato Grosso do Sul (MS),87
22/10/2020,João Lira - 17278283926,Tablet,R$ 500,9,R$ 4.500,R$ 2.900,Cartão de Crédito,Minas Gerais (MG),78
22/10/2020,João Lira - 17278283926,Notebook,R$ 700,9,R$ 6.300,R$ 2.800,Cartão de Crédito,Pará (PA),3
22/10/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 100,Cartão de Crédito,Paraíba (PB),65
22/10/2020,João Martins - 16337283762,Tablet,R$ 500,4,R$ 2.000,R$ 1.100,Cartão de Crédito,Paraná (PR),19
22/11/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Pernambuco (PE),79
22/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,6,R$ 1.800,R$ 1.000,Boleto,Piauí (PI),29
22/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Rio de Janeiro (RJ),1
22/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.700,Boleto,Rio Grande do Norte (RN),75
22/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Rio Grande do Sul (RS),94
22/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,4,R$ 2.000,R$ 600,Cartão de Crédito,Rondônia (RO),78
22/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Roraima (RR),89
22/10/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Santa Catarina (SC),48
22/10/2020,João Lira - 17278283926,Tablet,R$ 500,0,R$ 0,R$ 0,Boleto,São Paulo (SP),32
22/10/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 700,Cartão de Crédito,Sergipe (SE),61
22/11/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Tocantins (TO),70
22/10/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 300,Cartão de Crédito,Bahia (BA),53
22/10/2020,João Martins - 16337283762,Notebook,R$ 700,3,R$ 2.100,R$ 700,Cartão de Crédito,Ceará (CE),55
23/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Distrito Federal (DF),6
23/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Espírito Santo (ES),44
23/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Goiás (GO),36
23/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Maranhão (MA),93
23/10/2020,Diego Amorim - 13201937281,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso (MT),42
23/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso do Sul (MS),97
23/10/2020,João Lira - 17278283926,Celular,R$ 300,2,R$ 600,R$ 300,Boleto,Minas Gerais (MG),67
23/10/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Pará (PA),94
23/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Boleto,Paraíba (PB),34
23/10/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Paraná (PR),65
23/10/2020,João Martins - 16337283762,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Pernambuco (PE),6
23/10/2020,João Martins - 16337283762,Notebook,R$ 700,4,R$ 2.800,R$ 1.300,Cartão de Crédito,Piauí (PI),8
23/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Rio de Janeiro (RJ),19
23/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,3,R$ 1.500,R$ 400,Cartão de Crédito,Rio Grande do Norte (RN),49
23/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,6,R$ 4.200,R$ 800,Boleto,Rio Grande do Sul (RS),41
23/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 600,Cartão de Crédito,Rondônia (RO),14
23/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,7,R$ 3.500,R$ 2.300,Cartão de Crédito,Roraima (RR),69
23/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,7,R$ 4.900,R$ 2.200,Cartão de Crédito,Santa Catarina (SC),27
23/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,8,R$ 2.400,R$ 700,Boleto,São Paulo (SP),69
23/11/2020,João Lira - 17278283926,Tablet,R$ 500,8,R$ 4.000,R$ 1.300,Cartão de Crédito,Sergipe (SE),47
23/10/2020,João Lira - 17278283926,Notebook,R$ 700,2,R$ 1.400,R$ 500,Cartão de Crédito,Tocantins (TO),25
23/11/2020,João Martins - 16337283762,Celular,R$ 300,2,R$ 600,R$ 200,Boleto,Acre (AC),21
23/10/2020,João Martins - 16337283762,Tablet,R$ 500,4,R$ 2.000,R$ 400,Cartão de Crédito,Alagoas (AL),24
23/10/2020,João Martins - 16337283762,Notebook,R$ 700,4,R$ 2.800,R$ 1.200,Cartão de Crédito,Amapá (AP),25
23/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,3,R$ 900,R$ 600,Cartão de Crédito,Amazonas (AM),7
23/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 800,Boleto,Bahia (BA),78
23/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Ceará (CE),13
23/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,3,R$ 900,R$ 300,Cartão de Crédito,Distrito Federal (DF),84
23/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Boleto,Espírito Santo (ES),93
23/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 700,Cartão de Crédito,Goiás (GO),40
23/10/2020,João Lira - 17278283926,Celular,R$ 300,3,R$ 900,R$ 500,Cartão de Crédito,Maranhão (MA),55
23/10/2020,João Lira - 17278283926,Tablet,R$ 500,2,R$ 1.000,R$ 400,Cartão de Crédito,Mato Grosso (MT),97
23/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso do Sul (MS),87
23/10/2020,João Martins - 16337283762,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Minas Gerais (MG),86
23/10/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 300,Boleto,Pará (PA),94
23/11/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Paraíba (PB),93
24/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,1,R$ 300,R$ 100,Cartão de Crédito,Paraná (PR),50
24/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,3,R$ 1.500,R$ 800,Cartão de Crédito,Pernambuco (PE),46
24/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,5,R$ 3.500,R$ 1.200,Cartão de Crédito,Piauí (PI),39
24/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,5,R$ 1.500,R$ 600,Boleto,Rio de Janeiro (RJ),48
24/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,2,R$ 1.000,R$ 600,Cartão de Crédito,Rio Grande do Norte (RN),45
24/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 1.100,Cartão de Crédito,Rio Grande do Sul (RS),80
24/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,5,R$ 1.500,R$ 500,Boleto,Rondônia (RO),4
24/11/2020,João Lira - 17278283926,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Roraima (RR),48
24/10/2020,João Lira - 17278283926,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Santa Catarina (SC),92
24/10/2020,João Martins - 16337283762,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,São Paulo (SP),72
24/11/2020,João Martins - 16337283762,Tablet,R$ 500,4,R$ 2.000,R$ 1.200,Cartão de Crédito,Sergipe (SE),38
24/10/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,Tocantins (TO),84
24/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,4,R$ 1.200,R$ 300,Boleto,Bahia (BA),67
24/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Ceará (CE),94
24/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,4,R$ 2.800,R$ 1.400,Cartão de Crédito,Distrito Federal (DF),99
24/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,6,R$ 1.800,R$ 700,Cartão de Crédito,Espírito Santo (ES),26
24/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 200,Cartão de Crédito,Goiás (GO),82
24/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,1,R$ 700,R$ 400,Cartão de Crédito,Maranhão (MA),56
24/10/2020,João Lira - 17278283926,Celular,R$ 300,9,R$ 2.700,R$ 1.000,Cartão de Crédito,Mato Grosso (MT),45
24/10/2020,João Lira - 17278283926,Tablet,R$ 500,7,R$ 3.500,R$ 900,Cartão de Crédito,Mato Grosso do Sul (MS),43
24/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,3,R$ 2.100,R$ 1.300,Cartão de Crédito,Minas Gerais (MG),47
24/10/2020,João Martins - 16337283762,Celular,R$ 300,4,R$ 1.200,R$ 400,Cartão de Crédito,Pará (PA),80
24/10/2020,João Martins - 16337283762,Tablet,R$ 500,0,R$ 0,R$ 0,Cartão de Crédito,Paraíba (PB),76
24/11/2020,João Martins - 16337283762,Notebook,R$ 700,1,R$ 700,R$ 200,Boleto,Paraná (PR),7
24/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,2,R$ 600,R$ 300,Cartão de Crédito,Pernambuco (PE),23
24/10/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,1,R$ 500,R$ 200,Boleto,Piauí (PI),50
24/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,2,R$ 1.400,R$ 700,Boleto,Rio de Janeiro (RJ),87
24/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,0,R$ 0,R$ 0,Boleto,Rio Grande do Norte (RN),3
24/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,1,R$ 500,R$ 100,Cartão de Crédito,Rio Grande do Sul (RS),61
24/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,3,R$ 2.100,R$ 1.000,Cartão de Crédito,Rondônia (RO),24
24/10/2020,João Lira - 17278283926,Celular,R$ 300,1,R$ 300,R$ 100,Boleto,Roraima (RR),91
24/10/2020,João Lira - 17278283926,Tablet,R$ 500,3,R$ 1.500,R$ 500,Cartão de Crédito,Santa Catarina (SC),53
24/10/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 300,Cartão de Crédito,São Paulo (SP),68
24/11/2020,João Martins - 16337283762,Celular,R$ 300,3,R$ 900,R$ 400,Cartão de Crédito,Sergipe (SE),7
24/10/2020,João Martins - 16337283762,Tablet,R$ 500,3,R$ 1.500,R$ 800,Cartão de Crédito,Tocantins (TO),43
24/10/2020,João Martins - 16337283762,Notebook,R$ 700,2,R$ 1.400,R$ 900,Cartão de Crédito,Acre (AC),79
25/11/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Alagoas (AL),90
25/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,4,R$ 2.000,R$ 500,Cartão de Crédito,Amapá (AP),79
25/11/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 200,Cartão de Crédito,Amazonas (AM),35
25/10/2020,Diego Amorim - 13201937281,Celular,R$ 300,2,R$ 600,R$ 400,Cartão de Crédito,Bahia (BA),21
25/11/2020,Diego Amorim - 13201937281,Tablet,R$ 500,4,R$ 2.000,R$ 1.000,Cartão de Crédito,Ceará (CE),78
25/10/2020,Diego Amorim - 13201937281,Notebook,R$ 700,2,R$ 1.400,R$ 800,Cartão de Crédito,Distrito Federal (DF),26
25/10/2020,João Lira - 17278283926,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Espírito Santo (ES),32
25/10/2020,João Lira - 17278283926,Tablet,R$ 500,5,R$ 2.500,R$ 1.100,Cartão de Crédito,Goiás (GO),90
25/10/2020,João Lira - 17278283926,Notebook,R$ 700,1,R$ 700,R$ 300,Boleto,Maranhão (MA),48
25/11/2020,João Martins - 16337283762,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Mato Grosso (MT),66
25/10/2020,João Martins - 16337283762,Tablet,R$ 500,2,R$ 1.000,R$ 300,Cartão de Crédito,Mato Grosso do Sul (MS),53
25/10/2020,João Martins - 16337283762,Notebook,R$ 700,0,R$ 0,R$ 0,Cartão de Crédito,Minas Gerais (MG),88
25/10/2020,Alon Pinheiro - 14037281763,Celular,R$ 300,0,R$ 0,R$ 0,Cartão de Crédito,Pará (PA),74
25/11/2020,Alon Pinheiro - 14037281763,Tablet,R$ 500,5,R$ 2.500,R$ 1.200,Cartão de Crédito,Paraíba (PB),67
25/10/2020,Alon Pinheiro - 14037281763,Notebook,R$ 700,1,R$ 700,R$ 300,Boleto,Paraná (PR),6
25/11/2020,Diego Amorim - 13201937281,Celular,R$ 300,1,R$ 300,R$ 200,Cartão de Crédito,Pernambuco (PE),74
